iter	Passed	Remaining
4781	67832	48370
4782	67848	48357
4783	67863	48344
4784	67878	48330
4785	67892	48316
4786	67905	48301
4787	67920	48287
4788	67933	48272
4789	67946	48257
4790	67961	48244
4791	67975	48229
4792	67989	48215
4793	68004	48201
4794	68016	48186
4795	68030	48171
4796	68046	48158
4797	68061	48144
4798	68076	48131
4799	68090	48117
4800	68104	48103
4801	68119	48089
4802	68133	48074
4803	68146	48059
4804	68159	48044
4805	68173	48030
4806	68188	48017
4807	68203	48003
4808	68217	47989
4809	68229	47973
4810	68242	47958
4811	68256	47944
4812	68270	47930
4813	68284	47915
4814	68299	47901
4815	68313	47887
4816	68326	47872
4817	68340	47858
4818	68354	47843
4819	68366	47828
4820	68379	47813
4821	68394	47799
4822	68409	47785
4823	68423	47771
4824	68436	47756
4825	68449	47741
4826	68464	47727
4827	68479	47714
4828	68495	47701
4829	68510	47687
4830	68525	47674
4831	68540	47660
4832	68554	47646
4833	68568	47632
4834	68582	47617
4835	68597	47604
4836	68610	47589
4837	68624	47574
4838	68638	47560
4839	68652	47546
4840	68665	47530
4841	68678	47516
4842	68691	47501
4843	68703	47485
4844	68718	47471
4845	68731	47456
4846	68744	47442
4847	68759	47428
4848	68776	47415
4849	68789	47401
4850	68805	47387
4851	68819	47373
4852	68834	47359
4853	68848	47346
4854	68864	47332
4855	68878	47318
4856	68891	47303
4857	68906	47289
4858	68920	47275
4859	68933	47260
4860	68946	47245
4861	68959	47230
4862	68973	47216
4863	68987	47201
4864	69001	47187
4865	69014	47172
4866	69029	47158
4867	69043	47144
4868	69056	47129
4869	69070	47115
4870	69084	47100
4871	69098	47086
4872	69111	47072
4873	69125	47057
4874	69140	47043
4875	69154	47029
4876	69167	47014
4877	69181	47000
4878	69195	46986
4879	69208	46970
4880	69222	46956
4881	69235	46941
4882	69250	46927
4883	69263	46913
4884	69278	46899
4885	69292	46885
4886	69307	46871
4887	69322	46857
4888	69336	46843
4889	69350	46829
4890	69365	46815
4891	69379	46801
4892	69393	46787
4893	69407	46772
4894	69421	46758
4895	69435	46744
4896	69449	46729
4897	69465	46716
4898	69479	46702
4899	69493	46688
4900	69507	46674
4901	69524	46661
4902	69537	46646
4903	69550	46631
4904	69563	46616
4905	69577	46602
4906	69592	46588
4907	69606	46574
4908	69621	46560
4909	69636	46547
4910	69651	46533
4911	69665	46519
4912	69678	46504
4913	69693	46490
4914	69707	46476
4915	69721	46462
4916	69735	46447
4917	69750	46434
4918	69765	46420
4919	69779	46406
4920	69794	46392
4921	69809	46379
4922	69823	46364
4923	69837	46350
4924	69852	46336
4925	69867	46322
4926	69882	46309
4927	69896	46294
4928	69911	46281
4929	69925	46266
4930	69939	46252
4931	69953	46238
4932	69968	46225
4933	69983	46211
4934	69997	46196
4935	70010	46182
4936	70024	46167
4937	70037	46152
4938	70052	46138
4939	70066	46124
4940	70079	46110
4941	70094	46095
4942	70108	46081
4943	70122	46067
4944	70138	46054
4945	70151	46039
4946	70164	46024
4947	70179	46011
4948	70193	45996
4949	70206	45981
4950	70220	45967
4951	70234	45953
4952	70250	45939
4953	70264	45925
4954	70279	45912
4955	70294	45898
4956	70310	45885
4957	70325	45871
4958	70339	45857
4959	70355	45844
4960	70370	45830
4961	70384	45816
4962	70399	45802
4963	70413	45788
4964	70429	45775
4965	70444	45761
4966	70459	45748
4967	70474	45734
4968	70488	45720
4969	70500	45705
4970	70516	45691
4971	70532	45678
4972	70547	45664
4973	70561	45650
4974	70574	45635
4975	70589	45621
4976	70603	45607
4977	70617	45593
4978	70631	45579
4979	70646	45565
4980	70659	45550
4981	70674	45536
4982	70688	45522
4983	70704	45509
4984	70719	45496
4985	70732	45481
4986	70746	45466
4987	70762	45453
4988	70778	45440
4989	70792	45426
4990	70802	45409
4991	70817	45395
4992	70831	45381
4993	70845	45367
4994	70859	45353
4995	70874	45339
4996	70888	45325
4997	70901	45310
4998	70915	45295
4999	70931	45282
5000	70945	45268
5001	70959	45254
5002	70973	45239
5003	70986	45225
5004	71002	45211
5005	71016	45197
5006	71030	45183
5007	71045	45169
5008	71059	45155
5009	71073	45140
5010	71086	45126
5011	71100	45111
5012	71114	45097
5013	71128	45083
5014	71142	45069
5015	71156	45054
5016	71171	45040
5017	71185	45026
5018	71198	45011
5019	71214	44998
5020	71228	44984
5021	71243	44970
5022	71257	44956
5023	71274	44943
5024	71288	44929
5025	71302	44915
5026	71316	44900
5027	71331	44887
5028	71345	44872
5029	71360	44858
5030	71374	44844
5031	71387	44829
5032	71401	44815
5033	71414	44800
5034	71428	44786
5035	71441	44771
5036	71455	44757
5037	71469	44743
5038	71485	44729
5039	71500	44716
5040	71515	44702
5041	71529	44688
5042	71545	44675
5043	71559	44661
5044	71572	44646
5045	71586	44631
5046	71601	44617
5047	71617	44604
5048	71631	44590
5049	71645	44576
5050	71658	44561
5051	71672	44546
5052	71682	44530
5053	71690	44512
5054	71699	44495
5055	71709	44478
5056	71719	44461
5057	71728	44444
5058	71738	44427
5059	71749	44410
5060	71758	44393
5061	71769	44377
5062	71778	44359
5063	71789	44343
5064	71798	44326
5065	71809	44310
5066	71818	44293
5067	71828	44276
5068	71838	44259
5069	71849	44243
5070	71859	44226
5071	71869	44210
5072	71878	44192
5073	71888	44175
5074	71897	44158
5075	71907	44141
5076	71918	44125
5077	71928	44108
5078	71939	44092
5079	71949	44076
5080	71960	44059
5081	71972	44044
5082	71984	44029
5083	71995	44012
5084	72007	43997
5085	72022	43983
5086	72037	43969
5087	72051	43955
5088	72064	43941
5089	72078	43927
5090	72092	43912
5091	72105	43897
5092	72119	43883
5093	72133	43869
5094	72148	43855
5095	72163	43841
5096	72178	43828
5097	72193	43814
5098	72206	43799
5099	72220	43785
5100	72234	43771
5101	72247	43756
5102	72261	43741
5103	72275	43728
5104	72289	43713
5105	72303	43699
5106	72318	43685
5107	72333	43672
5108	72348	43658
5109	72362	43644
5110	72374	43628
5111	72390	43615
5112	72405	43602
5113	72420	43588
5114	72435	43574
5115	72449	43560
5116	72464	43546
5117	72479	43533
5118	72495	43519
5119	72510	43506
5120	72524	43492
5121	72539	43478
5122	72553	43464
5123	72568	43450
5124	72583	43436
5125	72597	43422
5126	72611	43408
5127	72627	43395
5128	72641	43380
5129	72655	43366
5130	72670	43353
5131	72686	43339
5132	72699	43325
5133	72712	43310
5134	72727	43296
5135	72741	43282
5136	72755	43267
5137	72770	43254
5138	72785	43240
5139	72799	43226
5140	72813	43211
5141	72826	43197
5142	72840	43183
5143	72854	43168
5144	72870	43155
5145	72884	43141
5146	72898	43127
5147	72914	43113
5148	72929	43100
5149	72944	43086
5150	72959	43073
5151	72974	43059
5152	72988	43045
5153	73003	43031
5154	73018	43017
5155	73031	43003
5156	73045	42988
5157	73056	42972
5158	73069	42957
5159	73082	42943
5160	73097	42929
5161	73112	42915
5162	73128	42902
5163	73142	42888
5164	73156	42873
5165	73171	42860
5166	73185	42846
5167	73201	42832
5168	73214	42817
5169	73228	42804
5170	73242	42789
5171	73258	42776
5172	73273	42763
5173	73288	42749
5174	73302	42734
5175	73316	42720
5176	73330	42706
5177	73344	42692
5178	73358	42677
5179	73371	42663
5180	73384	42648
5181	73400	42635
5182	73416	42621
5183	73430	42608
5184	73445	42594
5185	73458	42579
5186	73473	42565
5187	73487	42551
5188	73502	42537
5189	73517	42524
5190	73533	42510
5191	73547	42496
5192	73561	42482
5193	73575	42467
5194	73590	42454
5195	73604	42439
5196	73619	42426
5197	73633	42412
5198	73647	42398
5199	73662	42384
5200	73675	42369
5201	73691	42356
5202	73706	42342
5203	73718	42327
5204	73732	42313
5205	73747	42299
5206	73761	42285
5207	73777	42272
5208	73792	42258
5209	73807	42244
5210	73820	42229
5211	73835	42215
5212	73848	42201
5213	73862	42186
5214	73876	42172
5215	73890	42158
5216	73905	42144
5217	73919	42130
5218	73929	42113
5219	73943	42099
5220	73955	42084
5221	73969	42069
5222	73983	42055
5223	73998	42041
5224	74014	42028
5225	74028	42014
5226	74044	42001
5227	74058	41987
5228	74073	41973
5229	74085	41958
5230	74099	41943
5231	74113	41929
5232	74127	41915
5233	74140	41900
5234	74155	41887
5235	74171	41873
5236	74184	41859
5237	74198	41844
5238	74211	41830
5239	74224	41814
5240	74235	41799
5241	74247	41783
5242	74261	41769
5243	74276	41755
5244	74290	41741
5245	74305	41727
5246	74318	41713
5247	74333	41699
5248	74348	41685
5249	74363	41671
5250	74377	41657
5251	74391	41643
5252	74405	41629
5253	74419	41614
5254	74432	41600
5255	74445	41585
5256	74460	41571
5257	74474	41557
5258	74488	41543
5259	74502	41528
5260	74517	41514
5261	74530	41500
5262	74545	41486
5263	74559	41472
5264	74572	41457
5265	74588	41444
5266	74602	41430
5267	74618	41416
5268	74628	41400
5269	74638	41384
5270	74649	41367
5271	74658	41351
5272	74668	41334
5273	74679	41318
5274	74689	41302
5275	74701	41286
5276	74712	41270
5277	74722	41254
5278	74731	41237
5279	74741	41221
5280	74752	41205
5281	74763	41189
5282	74773	41172
5283	74783	41156
5284	74793	41139
5285	74803	41123
5286	74813	41107
5287	74825	41091
5288	74835	41075
5289	74845	41058
5290	74856	41043
5291	74867	41027
5292	74878	41011
5293	74890	40995
5294	74902	40980
5295	74914	40965
5296	74926	40950
5297	74941	40936
5298	74956	40922
5299	74969	40908
5300	74984	40894
5301	74999	40880
5302	75013	40866
5303	75027	40852
5304	75041	40838
5305	75055	40823
5306	75070	40809
5307	75084	40795
5308	75099	40781
5309	75113	40767
5310	75129	40754
5311	75143	40740
5312	75157	40726
5313	75171	40711
5314	75185	40697
5315	75199	40683
5316	75213	40669
5317	75226	40654
5318	75242	40641
5319	75256	40627
5320	75269	40612
5321	75285	40599
5322	75300	40585
5323	75314	40571
5324	75329	40557
5325	75342	40543
5326	75357	40529
5327	75372	40515
5328	75386	40501
5329	75402	40488
5330	75418	40474
5331	75435	40462
5332	75449	40448
5333	75463	40434
5334	75479	40420
5335	75493	40406
5336	75508	40392
5337	75522	40378
5338	75538	40365
5339	75551	40350
5340	75567	40337
5341	75580	40322
5342	75595	40308
5343	75610	40295
5344	75623	40280
5345	75638	40267
5346	75654	40253
5347	75669	40239
5348	75683	40226
5349	75697	40211
5350	75712	40197
5351	75726	40183
5352	75739	40169
5353	75753	40154
5354	75766	40140
5355	75781	40126
5356	75796	40112
5357	75812	40099
5358	75826	40085
5359	75842	40071
5360	75856	40057
5361	75871	40043
5362	75886	40030
5363	75901	40016
5364	75916	40002
5365	75931	39989
5366	75945	39974
5367	75961	39961
5368	75975	39947
5369	75995	39936
5370	76010	39922
5371	76025	39909
5372	76040	39895
5373	76055	39881
5374	76071	39868
5375	76085	39854
5376	76100	39840
5377	76113	39825
5378	76128	39812
5379	76141	39797
5380	76155	39783
5381	76170	39769
5382	76183	39754
5383	76195	39739
5384	76209	39725
5385	76225	39711
5386	76242	39699
5387	76259	39686
5388	76274	39673
5389	76291	39660
5390	76305	39645
5391	76320	39632
5392	76334	39618
5393	76348	39603
5394	76362	39589
5395	76376	39575
5396	76391	39561
5397	76404	39546
5398	76418	39532
5399	76433	39518
5400	76447	39504
5401	76460	39489
5402	76473	39475
5403	76488	39461
5404	76501	39446
5405	76516	39433
5406	76531	39419
5407	76546	39405
5408	76560	39391
5409	76576	39377
5410	76590	39363
5411	76605	39349
5412	76620	39336
5413	76635	39322
5414	76649	39308
5415	76663	39294
5416	76679	39281
5417	76694	39267
5418	76710	39253
5419	76723	39239
5420	76738	39225
5421	76753	39211
5422	76768	39198
5423	76785	39185
5424	76801	39172
5425	76815	39158
5426	76829	39144
5427	76844	39130
5428	76863	39118
5429	76875	39102
5430	76886	39087
5431	76897	39071
5432	76909	39056
5433	76922	39041
5434	76935	39027
5435	76950	39013
5436	76962	38997
5437	76975	38983
5438	76988	38968
5439	77002	38954
5440	77013	38938
5441	77023	38922
5442	77033	38906
5443	77043	38889
5444	77054	38873
5445	77065	38858
5446	77076	38842
5447	77088	38827
5448	77098	38811
5449	77109	38795
5450	77119	38779
5451	77129	38762
5452	77140	38747
5453	77151	38731
5454	77161	38714
5455	77172	38699
5456	77182	38683
5457	77192	38667
5458	77202	38650
5459	77212	38634
5460	77222	38618
5461	77232	38602
5462	77243	38586
5463	77254	38570
5464	77264	38554
5465	77274	38538
5466	77285	38522
5467	77296	38506
5468	77307	38491
5469	77318	38475
5470	77330	38460
5471	77344	38445
5472	77355	38430
5473	77369	38415
5474	77382	38401
5475	77397	38387
5476	77412	38373
5477	77425	38359
5478	77440	38345
5479	77455	38332
5480	77468	38317
5481	77482	38302
5482	77495	38288
5483	77510	38274
5484	77524	38260
5485	77538	38246
5486	77551	38231
5487	77563	38216
5488	77578	38202
5489	77592	38188
5490	77606	38174
5491	77620	38160
5492	77636	38146
5493	77651	38133
5494	77664	38118
5495	77677	38103
5496	77690	38088
5497	77702	38074
5498	77716	38059
5499	77729	38045
5500	77742	38030
5501	77756	38016
5502	77770	38001
5503	77784	37987
5504	77799	37974
5505	77813	37960
5506	77828	37945
5507	77841	37931
5508	77854	37916
5509	77869	37903
5510	77885	37889
5511	77899	37875
5512	77914	37861
5513	77928	37847
5514	77942	37833
5515	77957	37819
5516	77971	37805
5517	77985	37791
5518	78000	37777
5519	78015	37763
5520	78029	37749
5521	78042	37735
5522	78057	37721
5523	78070	37706
5524	78085	37692
5525	78100	37679
5526	78114	37665
5527	78129	37651
5528	78144	37637
5529	78159	37623
5530	78173	37609
5531	78186	37595
5532	78199	37580
5533	78213	37566
5534	78226	37551
5535	78240	37537
5536	78254	37523
5537	78268	37508
5538	78283	37495
5539	78297	37481
5540	78310	37466
5541	78324	37452
5542	78339	37438
5543	78353	37424
5544	78367	37410
5545	78383	37396
5546	78398	37383
5547	78413	37369
5548	78431	37357
5549	78446	37343
5550	78460	37329
5551	78475	37315
5552	78488	37300
5553	78504	37287
5554	78518	37273
5555	78534	37259
5556	78548	37245
5557	78562	37231
5558	78577	37217
5559	78590	37203
5560	78604	37188
5561	78619	37175
5562	78634	37161
5563	78649	37147
5564	78664	37134
5565	78679	37120
5566	78694	37106
5567	78709	37092
5568	78722	37078
5569	78738	37064
5570	78752	37050
5571	78766	37036
5572	78780	37022
5573	78794	37008
5574	78808	36994
5575	78823	36980
5576	78837	36966
5577	78853	36952
5578	78868	36939
5579	78883	36925
5580	78897	36911
5581	78913	36897
5582	78928	36884
5583	78944	36870
5584	78959	36857
5585	78974	36843
5586	78989	36829
5587	79004	36816
5588	79018	36801
5589	79032	36787
5590	79046	36773
5591	79061	36759
5592	79074	36745
5593	79089	36731
5594	79104	36717
5595	79120	36704
5596	79141	36693
5597	79161	36681
5598	79176	36668
5599	79190	36653
5600	79203	36639
5601	79218	36625
5602	79233	36611
5603	79247	36597
5604	79263	36584
5605	79277	36570
5606	79291	36555
5607	79306	36542
5608	79319	36527
5609	79335	36514
5610	79349	36500
5611	79366	36487
5612	79380	36473
5613	79394	36458
5614	79409	36444
5615	79423	36430
5616	79437	36416
5617	79452	36402
5618	79468	36389
5619	79483	36375
5620	79498	36361
5621	79512	36347
5622	79527	36333
5623	79542	36320
5624	79555	36305
5625	79565	36289
5626	79579	36275
5627	79593	36261
5628	79609	36247
5629	79623	36233
5630	79638	36219
5631	79652	36205
5632	79668	36192
5633	79683	36178
5634	79697	36164
5635	79712	36150
5636	79726	36136
5637	79742	36123
5638	79756	36109
5639	79771	36095
5640	79786	36081
5641	79801	36067
5642	79816	36053
5643	79830	36039
5644	79845	36025
5645	79859	36011
5646	79874	35997
5647	79889	35984
5648	79904	35970
5649	79919	35956
5650	79932	35941
5651	79946	35927
5652	79960	35913
5653	79975	35900
5654	79990	35886
5655	80005	35872
5656	80018	35857
5657	80032	35843
5658	80048	35829
5659	80061	35815
5660	80075	35801
5661	80087	35786
5662	80100	35771
5663	80111	35756
5664	80124	35741
5665	80138	35727
5666	80154	35713
5667	80168	35699
5668	80182	35685
5669	80194	35670
5670	80204	35654
5671	80215	35638
5672	80226	35623
5673	80238	35607
5674	80248	35592
5675	80258	35576
5676	80269	35560
5677	80280	35545
5678	80292	35530
5679	80304	35515
5680	80315	35499
5681	80328	35484
5682	80340	35469
5683	80354	35455
5684	80367	35440
5685	80381	35426
5686	80397	35413
5687	80410	35398
5688	80425	35384
5689	80441	35371
5690	80457	35358
5691	80473	35344
5692	80487	35330
5693	80503	35317
5694	80517	35303
5695	80532	35289
5696	80546	35275
5697	80562	35261
5698	80577	35248
5699	80592	35234
5700	80607	35220
5701	80621	35206
5702	80636	35192
5703	80652	35179
5704	80667	35165
5705	80680	35151
5706	80693	35136
5707	80708	35122
5708	80722	35108
5709	80737	35094
5710	80748	35079
5711	80758	35063
5712	80769	35047
5713	80778	35031
5714	80789	35015
5715	80799	35000
5716	80809	34983
5717	80820	34968
5718	80830	34952
5719	80840	34936
5720	80850	34920
5721	80861	34905
5722	80871	34889
5723	80881	34873
5724	80892	34857
5725	80902	34841
5726	80912	34826
5727	80921	34809
5728	80932	34794
5729	80941	34778
5730	80952	34762
5731	80961	34746
5732	80972	34730
5733	80982	34714
5734	80992	34699
5735	81003	34683
5736	81013	34667
5737	81024	34652
5738	81035	34636
5739	81042	34619
5740	81053	34604
5741	81063	34588
5742	81074	34572
5743	81086	34557
5744	81097	34542
5745	81108	34526
5746	81119	34511
5747	81131	34496
5748	81143	34481
5749	81157	34467
5750	81172	34453
5751	81187	34439
5752	81201	34425
5753	81216	34412
5754	81231	34397
5755	81246	34384
5756	81259	34369
5757	81274	34356
5758	81289	34342
5759	81304	34328
5760	81317	34314
5761	81332	34300
5762	81346	34286
5763	81359	34271
5764	81374	34257
5765	81388	34243
5766	81402	34229
5767	81417	34215
5768	81430	34201
5769	81445	34187
5770	81459	34173
5771	81473	34159
5772	81486	34144
5773	81500	34130
5774	81517	34117
5775	81531	34103
5776	81546	34089
5777	81560	34075
5778	81575	34061
5779	81590	34047
5780	81604	34033
5781	81617	34019
5782	81631	34004
5783	81647	33991
5784	81661	33977
5785	81675	33963
5786	81688	33948
5787	81703	33934
5788	81718	33921
5789	81733	33907
5790	81747	33893
5791	81760	33878
5792	81775	33864
5793	81790	33851
5794	81804	33836
5795	81817	33822
5796	81832	33808
5797	81844	33793
5798	81858	33779
5799	81871	33764
5800	81885	33750
5801	81898	33736
5802	81912	33721
5803	81926	33708
5804	81941	33694
5805	81956	33680
5806	81970	33666
5807	81985	33652
5808	82000	33638
5809	82014	33624
5810	82027	33610
5811	82042	33596
5812	82055	33581
5813	82068	33567
5814	82083	33553
5815	82099	33539
5816	82114	33526
5817	82129	33512
5818	82143	33498
5819	82157	33484
5820	82170	33469
5821	82185	33455
5822	82198	33441
5823	82211	33426
5824	82226	33412
5825	82238	33397
5826	82251	33383
5827	82264	33368
5828	82276	33353
5829	82290	33339
5830	82303	33324
5831	82317	33310
5832	82326	33294
5833	82339	33280
5834	82352	33265
5835	82367	33251
5836	82380	33237
5837	82394	33223
5838	82409	33209
5839	82423	33195
5840	82435	33180
5841	82450	33166
5842	82465	33152
5843	82479	33138
5844	82493	33124
5845	82508	33110
5846	82524	33097
5847	82539	33083
5848	82553	33069
5849	82568	33055
5850	82584	33042
5851	82600	33028
5852	82613	33014
5853	82627	33000
5854	82641	32985
5855	82655	32971
5856	82669	32957
5857	82682	32943
5858	82698	32929
5859	82712	32915
5860	82729	32902
5861	82743	32888
5862	82757	32874
5863	82772	32860
5864	82787	32846
5865	82801	32832
5866	82815	32818
5867	82832	32805
5868	82845	32790
5869	82861	32777
5870	82876	32763
5871	82890	32749
5872	82905	32735
5873	82919	32721
5874	82933	32707
5875	82947	32693
5876	82962	32679
5877	82975	32664
5878	82991	32651
5879	83005	32637
5880	83020	32623
5881	83033	32609
5882	83046	32594
5883	83061	32581
5884	83076	32566
5885	83089	32552
5886	83104	32538
5887	83119	32525
5888	83134	32511
5889	83149	32497
5890	83163	32483
5891	83176	32468
5892	83191	32454
5893	83204	32440
5894	83218	32426
5895	83232	32411
5896	83245	32397
5897	83260	32383
5898	83274	32369
5899	83288	32355
5900	83303	32341
5901	83317	32327
5902	83331	32313
5903	83345	32299
5904	83360	32285
5905	83373	32271
5906	83386	32256
5907	83401	32242
5908	83416	32228
5909	83430	32214
5910	83445	32200
5911	83460	32186
5912	83475	32173
5913	83491	32159
5914	83505	32145
5915	83520	32132
5916	83536	32118
5917	83551	32104
5918	83565	32090
5919	83579	32076
5920	83593	32062
5921	83607	32048
5922	83621	32033
5923	83637	32020
5924	83651	32006
5925	83665	31992
5926	83679	31978
5927	83693	31963
5928	83707	31949
5929	83721	31935
5930	83735	31921
5931	83749	31907
5932	83764	31893
5933	83778	31879
5934	83791	31864
5935	83804	31850
5936	83818	31836
5937	83833	31822
5938	83848	31808
5939	83863	31794
5940	83879	31781
5941	83894	31767
5942	83908	31753
5943	83923	31739
5944	83937	31725
5945	83950	31710
5946	83963	31696
5947	83977	31682
5948	83993	31668
5949	84008	31655
5950	84023	31641
5951	84036	31626
5952	84050	31612
5953	84064	31598
5954	84079	31584
5955	84095	31571
5956	84109	31556
5957	84123	31542
5958	84137	31528
5959	84151	31514
5960	84165	31500
5961	84179	31486
5962	84193	31472
5963	84208	31458
5964	84223	31444
5965	84238	31430
5966	84252	31416
5967	84266	31402
5968	84281	31388
5969	84295	31374
5970	84310	31360
5971	84324	31346
5972	84338	31332
5973	84352	31317
5974	84366	31303
5975	84380	31289
5976	84395	31275
5977	84410	31261
5978	84424	31248
5979	84438	31233
5980	84453	31219
5981	84468	31206
5982	84483	31192
5983	84497	31178
5984	84511	31163
5985	84525	31149
5986	84546	31138
5987	84560	31124
5988	84576	31110
5989	84591	31096
5990	84603	31082
5991	84618	31068
5992	84632	31054
5993	84647	31040
5994	84660	31025
5995	84674	31011
5996	84689	30997
5997	84704	30983
5998	84720	30970
5999	84735	30956
6000	84750	30943
6001	84765	30928
6002	84780	30915
6003	84793	30900
6004	84809	30887
6005	84824	30873
6006	84839	30859
6007	84854	30845
6008	84868	30831
6009	84883	30817
6010	84897	30803
6011	84911	30789
6012	84925	30775
6013	84940	30761
6014	84955	30747
6015	84969	30733
6016	84982	30719
6017	84998	30705
6018	85012	30691
6019	85025	30677
6020	85039	30662
6021	85054	30648
6022	85068	30634
6023	85082	30620
6024	85098	30607
6025	85110	30592
6026	85124	30578
6027	85137	30563
6028	85151	30549
6029	85165	30535
6030	85179	30521
6031	85195	30507
6032	85210	30493
6033	85225	30479
6034	85238	30465
6035	85251	30451
6036	85265	30436
6037	85278	30422
6038	85293	30408
6039	85307	30394
6040	85322	30380
6041	85336	30366
6042	85351	30352
6043	85364	30338
6044	85378	30323
6045	85393	30309
6046	85407	30295
6047	85423	30282
6048	85438	30268
6049	85453	30254
6050	85468	30240
6051	85481	30226
6052	85496	30212
6053	85509	30198
6054	85523	30184
6055	85537	30169
6056	85551	30155
6057	85567	30142
6058	85582	30128
6059	85596	30114
6060	85610	30100
6061	85623	30085
6062	85637	30071
6063	85652	30057
6064	85666	30043
6065	85681	30029
6066	85694	30015
6067	85709	30001
6068	85720	29985
6069	85733	29971
6070	85747	29957
6071	85761	29943
6072	85775	29928
6073	85790	29915
6074	85805	29901
6075	85818	29886
6076	85833	29873
6077	85848	29859
6078	85863	29845
6079	85878	29831
6080	85893	29817
6081	85908	29803
6082	85923	29789
6083	85937	29775
6084	85953	29762
6085	85968	29748
6086	85982	29734
6087	85996	29720
6088	86009	29705
6089	86023	29691
6090	86032	29675
6091	86045	29661
6092	86059	29646
6093	86072	29632
6094	86087	29618
6095	86101	29604
6096	86115	29590
6097	86130	29576
6098	86143	29562
6099	86156	29547
6100	86170	29533
6101	86181	29518
6102	86196	29504
6103	86212	29490
6104	86225	29476
6105	86237	29461
6106	86251	29447
6107	86265	29432
6108	86279	29418
6109	86291	29404
6110	86303	29389
6111	86314	29374
6112	86325	29359
6113	86338	29344
6114	86353	29330
6115	86367	29316
6116	86382	29302
6117	86396	29288
6118	86410	29274
6119	86424	29260
6120	86438	29245
6121	86453	29231
6122	86467	29217
6123	86479	29203
6124	86494	29189
6125	86509	29175
6126	86523	29161
6127	86537	29147
6128	86551	29132
6129	86565	29118
6130	86578	29104
6131	86595	29091
6132	86608	29076
6133	86623	29062
6134	86638	29049
6135	86652	29034
6136	86665	29020
6137	86679	29006
6138	86695	28992
6139	86709	28978
6140	86724	28964
6141	86738	28950
6142	86754	28936
6143	86768	28922
6144	86782	28908
6145	86796	28894
6146	86810	28880
6147	86825	28866
6148	86839	28852
6149	86854	28838
6150	86869	28824
6151	86884	28810
6152	86899	28796
6153	86912	28782
6154	86925	28768
6155	86938	28753
6156	86950	28738
6157	86964	28724
6158	86977	28710
6159	86992	28696
6160	87005	28681
6161	87019	28667
6162	87032	28653
6163	87045	28638
6164	87058	28624
6165	87073	28610
6166	87087	28596
6167	87096	28580
6168	87112	28566
6169	87128	28553
6170	87142	28539
6171	87157	28525
6172	87171	28511
6173	87186	28497
6174	87200	28483
6175	87215	28469
6176	87227	28454
6177	87241	28440
6178	87256	28426
6179	87271	28412
6180	87286	28398
6181	87301	28384
6182	87315	28370
6183	87331	28357
6184	87343	28342
6185	87356	28328
6186	87372	28314
6187	87386	28300
6188	87401	28286
6189	87416	28272
6190	87430	28258
6191	87445	28244
6192	87457	28229
6193	87470	28215
6194	87483	28200
6195	87496	28186
6196	87511	28172
6197	87527	28159
6198	87542	28145
6199	87557	28131
6200	87570	28117
6201	87584	28102
6202	87599	28088
6203	87614	28074
6204	87628	28060
6205	87642	28046
6206	87657	28032
6207	87672	28018
6208	87686	28004
6209	87700	27990
6210	87714	27976
6211	87729	27962
6212	87744	27948
6213	87757	27934
6214	87771	27920
6215	87786	27906
6216	87801	27892
6217	87816	27878
6218	87831	27864
6219	87846	27850
6220	87860	27836
6221	87875	27823
6222	87890	27809
6223	87904	27794
6224	87918	27780
6225	87933	27766
6226	87947	27752
6227	87962	27738
6228	87976	27724
6229	87998	27713
6230	88014	27699
6231	88030	27686
6232	88045	27672
6233	88060	27658
6234	88074	27644
6235	88089	27630
6236	88103	27616
6237	88117	27602
6238	88133	27588
6239	88146	27574
6240	88161	27560
6241	88175	27545
6242	88189	27531
6243	88204	27517
6244	88217	27503
6245	88233	27489
6246	88248	27476
6247	88262	27461
6248	88276	27447
6249	88291	27433
6250	88305	27419
6251	88319	27405
6252	88333	27391
6253	88349	27377
6254	88365	27364
6255	88380	27350
6256	88395	27336
6257	88410	27322
6258	88425	27308
6259	88439	27294
6260	88454	27280
6261	88467	27266
6262	88481	27252
6263	88496	27238
6264	88510	27224
6265	88525	27210
6266	88539	27196
6267	88553	27182
6268	88567	27167
6269	88579	27153
6270	88595	27139
6271	88610	27125
6272	88625	27111
6273	88640	27097
6274	88654	27083
6275	88669	27069
6276	88683	27055
6277	88697	27041
6278	88712	27027
6279	88727	27013
6280	88742	26999
6281	88757	26986
6282	88772	26972
6283	88787	26958
6284	88800	26943
6285	88814	26929
6286	88828	26915
6287	88843	26901
6288	88857	26887
6289	88872	26873
6290	88884	26859
6291	88899	26845
6292	88914	26831
6293	88928	26817
6294	88942	26802
6295	88956	26788
6296	88971	26774
6297	88986	26760
6298	89000	26746
6299	89014	26732
6300	89027	26718
6301	89040	26703
6302	89054	26689
6303	89069	26675
6304	89083	26661
6305	89097	26647
6306	89112	26633
6307	89128	26619
6308	89141	26605
6309	89154	26590
6310	89169	26577
6311	89183	26562
6312	89198	26549
6313	89213	26535
6314	89226	26520
6315	89241	26506
6316	89255	26492
6317	89268	26478
6318	89283	26464
6319	89296	26449
6320	89312	26436
6321	89326	26422
6322	89341	26408
6323	89356	26394
6324	89369	26379
6325	89384	26366
6326	89399	26352
6327	89412	26337
6328	89427	26323
6329	89441	26309
6330	89456	26295
6331	89471	26281
6332	89486	26268
6333	89501	26254
6334	89516	26240
